,Hashes
1497829703473721347,95eb965bde8fb3ee40e7b2457b18fa23
1497829707613880323,e888b543da64c186c20f99e2cbf56016
1497829708947460096,b5d9ffb51c19041d60f88117d3d279fb
1497829709912186880,501b2ba19659dbd6971e4259bb14bfb8
1497829711082409986,137fef647b4281bb53163a3b9da27066
1497829712483213312,6d68c9bac7911b7e89c003220973d544
1497829713724776448,ac4bb655743fc5be9e01a501cbd4647b
1497829713812897800,b1a170c29558b48672c56e36544bad5e
1497829714714628096,74d4a16b1ee23aa97f909c62076f39df
1497829716241227777,8ed4f6df6bef2d996ddb7643299ed764
1497829717394825216,2df63a7038d80b55cc1db0b1fba1fafe
1497829718367875076,74b12d1fff1e14c8ed815202f575701d
1497829718627737600,487a166ce56f86ef9cb2b0b37ddba914
1497812420219359244,32667ec01370bffef7301fc5162e5ad6
1497812465035489282,e9c2b67f3ec1b3259cb32fe3db6a2cc3
1497813349895380992,3da7a3b2f095537f118141a256413dcd
1497814197362638851,48633867a26b0ab52681e5cc026162c3
1497814971438493699,6a764ae5dfeb24850d75578cad01c4df
1497815733924995073,429fe1b5ba9437976b2a340f195147b1
1497819697298825216,2a2f09b8f743ab9b5b0e1e0f79acd85d
1497820655986909186,9b45ae736beb8070106f16218386e957
1497821563802034181,a8736e208d327e26eadae99885b5da6b
1497822351924285442,af5460e8eb2fcc96c85ce3c7c3a3810f
1497823077115248641,16f3353c58459fa0fcdc58e006a92891
1497826742475661320,d564f64e0f0c94830e9c80d2e7e09026
1497827400213835778,bcc9515e1df617adf1e825f6605ea967
1497828130152607744,cc052cf6781b4b24d60b2665e7ad62b2
1497828964345135105,d8aae006f49e706547005d728d7ff8d7
1497783112851406852,f1b5b9ba88e39df7da21efef4e7ebb5d
1497797044177625089,fcc1104a04c6c475a345d4c2929b80ed
1497811687696519174,18bd30a740cc2de02324c15c700197ed
1497829678358294535,e93364a0baf7832ff6069509e7f67513
1497829678912098311,f2022e2e8d18749681e7dadfcb529d2f
1497829681068130304,2aa2bfb38eb54c61e45b32b5adc941ca
1497829681344565251,91cec938a58d72e68456356e509ef92e
1497829683752157186,72f7baca522711cdc2e4c5d081c81c8f
1497829684167553024,fc2cc6c2d0a0e5df39d2a46fe1a43111
1497829686184800256,6f2656f5d45d0b740d92ba0b2daef306
1497829688827387906,9d964865668ec2162748fbf98973c233
1497829689171202050,31d4e3a2d7283a8a1a1e10d0065e00e3
1497829691352174600,22170f03c7cda78882be023492af263d
1497829691591385088,e17d8aa7419ff157cbdd767b8115c2b1
1497829691834699784,5ca375adfe71e3badd24f28ce1a7bac9
1497829692090589186,fac6977316d80c82365092aa83296862
1497829692308697089,4b48b23b606da6efe006860b4f08b2a8
1497829693676228608,d2e43f6a1293ed0e72f284e2ad88da90
1497829694326067201,e9a10436e1d3c6b273a66082b824432c
1497829694535655428,21d78606f3706b3db54b86d95bf8e9f5
1497830399594184710,097a61e791057f056f30a587a75b0dd3
1497830401125011456,ddb2638fdd886e486b1cadcdde286380
1497830401129455617,25bf7b5e5a1034bcdc938c5c76e8c0c3
1497830401762635779,90daf5eac60ce5fdb3cf8d0728dec695
1497830402064470018,8ef002a7c5dfc648bde303c0415065ae
1497830404979834880,d9ec01a745b07eda53841b47e56d24de
1497830405025714177,fcdf01bafcead1eb0e74a5f30f2a8ec2
1497834300225556481,a07de3e9bf87a5a44214db3400383dce
1497834300842319877,98d03b0ed881912be2c6d2a457f97784
1497834305569099777,3b162172329f26b41f97d39429b5b120
1497834306244427776,2b120f89bef0b165abdb58d14e2d57ae
1497834309843046400,8f014d92aaedc4a45fe81d3b36355db3
1497834311965458432,2707a2223dd33c1bcca387594c9c7b05
1497834314226143232,2943a0777519d647e74df373342080a7
1497834315333312514,97b8102603eb54334f2bd3dd1cf321c8
1497834315975360518,e65322edf7ded6815ef8aa0db21eeebb
1497834317313032195,7c0143bd09e4848d8aa5dae729b3008c
1497834324044963841,eac9fc4e29aa6531aa598f6ad4f6aee2
1497834326582562817,4d37bf6aa4eb29da9df455e5fc850571
1497834329929445378,19d6b8bbc06bfa48739db5f290f2e524
1497834330357477376,973b99bf5857dfbe080432fe97c0870b
1497834334644056068,d522a709cb5d0a058f318d67421ec7b5
1497834335407419397,27e948b050e6a39ae677693c8c364599
1497834335843487744,720050abf35d1a766b7da4162bb052c5
1497834336388853760,c5540f51a0c9ac1f893f6bdc35eef444
1497834338188242948,7a2d17e8f75fee3388c9d2c38bff480e
1497834340478300161,4dfb236665472cd0dee50059175040f9
1497834340616658950,80bf43e1d9d48a5f78902cd6e6e14f4e
1497834342311149571,a385a43c233c76ffab4dfd995db71deb
1497834342860705797,17df0a641ee748d7c292f8b4f6f9d6ee
1497834344098189313,e6a5b5631b2fdfd739ad1ef98bd5704b
1497834344726994945,387ba195174b29a56a9548355aec0e20
1497834345201123331,29aa949a63959e5a066025759bbb50a1
1497834347436642313,d071c2d26f2b75802d3019e9aba37b81
1497834347738640384,015efce12a3daed22b0b08fdd04d9488
1497834348032061440,f56883975c9420795727acd6d1bf6f72
1497834351668641797,48492972f2e392a506bebc865b1df860
1497834352037613568,e8bd1982db524dafa2706cfb18b1c39f
1497834352134311940,dc2923ba6f228ed95113bbfacc5ebe63
1497834352230678534,265fb4e46734419e56b864cdc58ce04b
1497834353056960513,a58aaa468595e576640a3b70e0dba1c4
1497834997855580160,ebe8389bbba16be54b1478b2ca2c4066
1497834999135059974,340bc613949ba6c28e46d86990e50272
1497835000393306112,c3d56bdc81f3e5007fe000f5f846c667
1497835007469043715,c42a135e7c82d971ad502cbf6888e6a5
1497835008135995392,bc79fa112b8dd215057b511ab2aca120
1497835008899309570,e401c88c7b8cf997ab2e1d5c552a5e0c
1497835012980457475,762af55411a63d930e9ae297bc8a3640
1497835013450395651,27c64a7fe0cc6ed2756773ac32c88229
1497835014213488645,81912f741ff11dcb6100064eae1096af
1497835015350231044,8362f736147d712ca94d7c19cf4eef3a
1497835015979339776,f2ec9e84d491f75e50f531816af2455b
1497835018567262209,ec98c6eff7eef2de0597cfebd2e77864
1497835019762802688,b028ab1547e715b8855de4424b55c393
1497835021100486656,3d930e7a3ae75de580258c739120f4ba
1497835023164223489,c92dd8e06c55f2f198992fbd6b8a176e
1497835023592050688,569a845dd8abcfebb5d2822a8061ad7f
1497835027404521476,4bb0b339de878b74a9f0bcfe588051b6
1497835027857616901,c7ea551290e1cd1e4bb3a9f10d689b4b
1497835028784504832,2d7fd66b0e890e822663427c848a5ad8
1497835029635944455,8224932fa0ad00b4447b6d1fae3fcc12
1497835030315692033,5622e07024088f0c4d55ab56bcaa6f57
1497835030944514052,7e9cd8bee8e1176385ab9db0aefe01ad
1497835031263428612,81377525963124c8d708bca397be5117
1497835031607201792,d86e5e9d7ca2399e6d12e64c36b5a7a7
1497835032425033729,2a9c83d462cde1075e8e09f915aa869c
1497835032618037252,57526586e941c45477b0c06dd90d7dfb
1497835033075273732,4d5b5dbee3a6a449032b6d9773c7c70c
1497835722593783810,75897125b12e829baffa78e1e25ac588
1497835722862174211,a72ee1f0bae142e5136c099cf4628316
1497835724707672066,902ec1ef86ca334c7535de093e5ccbc8
1497835726557306880,e74c1c97c749879611b692606eb97ec0
1497835728897724416,5f3acdf6316d48b7bd0d0024772632dc
1497835732827877381,f9d59aadda647ea414ce321bcf450d0a
1497835733612175360,a4d0cff7115afb8150459d57dfd89382
1497835736715902982,aac8298bc0f5f42108312425d4cc12a7
1497835737374502916,4e66ba52d017e7f0c253a2af460c3325
1497835739706531843,1efbde0042a26db47f65fdcfb92c9364
1497835741732380674,566e22aad1ab29926211e4ca31d89602
1497835742684405761,4bd109eb745beb9570aa7e5ad9c1acea
1497835744706105348,47c5a6a04d9ca13b509ce155d7b2f0f1
1497835745540816902,a67e413eb7a0e487f504ed886c2c68d0
1497835748598300672,d5c4ec6d66bbda66478f8e26cf5d2d88
1497835748749316097,4bab10f97a9493bed047d17ffc7e720d
1497835751073058816,a44e81ac67156946e731267f1c7c94c4
1497835752071352321,56b54876c6cbaac7fc84855adc7ebc1c
1497835752587423747,852bedbf232bfa3e424c6fba44de14fa
1497835752822083587,79a393d92980de8da32db8c539fcfef2
1497835752843055106,5047fad9f8d8033944ccf1ecfc03bd85
1497835754491453443,0a9fff347d5ae0a2317e20829619e4db
1497835755452121090,410cdb851ef9718b41701169fb8fe18f
1497835757377097731,639e8902326e2aedb695b38bbfae4414
1497835758962491397,56a40275425a1c39d3631e0a463e7c55
1497835762238337025,a9183d2d2a99bffb616646989089d797
1497835764092002316,2001a38b01996a12c631266a86771960
1497835765732032516,387cfc186e3266d040049c1fe8f7061c
1497836462493954049,bef11f900142f5d0e034e8686ec51a1d
1497836463752314882,8b886c981d4be857d161c9984ee30032
1497836464893136897,e8c5278ca86451a0437d361b27fbcdc0
1497836469746028545,d3e331ffa47bfd1acd45446a100399f7
1497836470400339968,bac7c19383ae6449ca63fedc8657e98d
1497836471608397824,e96b27d12dec1944de6fc5068fb74900
1497836475479646210,c28ced234f064dfa847be20c913ae84d
1497836476314394625,b500465c8303bf6bb46e40e97c37e0ba
1497836477543235587,93e74c759dc2bbec4223d9b127f0d741
1497836479254458372,1ea36f4f6875e3ba867b8c8a6eb430b3
1497836481087356929,720ddb58c04177fb1c4a09e83e8263d6
1497836482509299717,524aceed650e34b96975bc3fd584619c
1497836483771834370,e77a0a500bee1e44cd4e06bf721acac8
1497836485197934593,d63d0d478a2558fd984c2cc48dce86fa
1497836486712045570,5c3f475371d2e7f56979ca00db05424f
1497836492277882885,e06dd6709db7377c3a94932c8be3727d
1497836492445872136,408d80b99acf8119834f996f18e48a8d
1497836492957302785,6c5c416b566375211225ab570697aecb
1497836497118150662,678657718b0bddffa583ee13e1146a59
1497836497696874497,6e25e1b8b1e508c6e94ca14b3b841564
1497836500884459521,dc69315f3a4a9d7d89f5dfae88c28e2b
1497836501589184512,723a8acc55babdfedd5dd3f5a9953981
1497837361929101315,464afcb64910c4bdb734affeecf1a36f
1497837363157946368,1a07807e9556616a7e0b349d9fca7abf
1497837366458912768,7ac19d34bbbcff974ca45f9dac63dcfe
1497837367587221506,e4f17df77510ebf47c1ff21dfb934e98
1497837367708860417,9b310e6e6bb13a80f112371a10bb4736
1497837368786751488,fe5d3edfb77e83827bc39d4905aaac9d
1497837369419964418,0991ab4fa37229cdf7149338cbee70c7
1497837376038703107,04c492fde449c092b78da99d8d3245de
1497837380992184324,ffd17b3e883bc97a06d786881b473b37
1497837382736891907,28aaa13eb8b3eb95353c90e8c8929d02
1497837390844465152,ae1016c0b9d2b7965a9ac8ddbf49848c
1497837390937063427,bc4872eea3097328be72a75f91f82ec2
1497837390978699265,01231b5c55f74ac29b63b05ae82c3676
1497837392119562242,58a009f5da1dd122f25b3c40babdab3d
1497837393503789056,f3f600c5423e5ee5600e3239d47fc44f
1497837394871013377,7f3b00c515870acb295630d23681da03
1497837396217548800,39e9264b1bb5e8b29802da9ea9010012
1497837399640100867,c52ca8bf73946e34e0b3cede27772bb8
1497837400818700291,83b1592a4c615b3f6af3386f67f007c8
1497837401921757184,5e7bfa01c10a2bccb4bcddd72e28f8b7
1497837403410776064,ba21e60a037dda006ace8c7a2da7da61
1497837406392705027,b2a022a93e133b335f2784e203db4faa
1497837406451556353,b35167120ddee03e82bfa963a0f9472e
1497837406594416640,cfccdd308483a927dfc6e459e53fb9e4
1497838216833081349,63f0f84cf64b6d8207b8d6b5b84b90cc
1497838217021829123,5a722d171f6fa6aeb2bd108e65e5108b
1497838217097322501,7e06611455c78831eaa2ed946bc9b913
1497838217352998914,5b6ada979bf5e3ed7a376e9150a53850
1497838217525145603,11e70971f1c982c958244d2dc1734417
1497838218670067713,ddf083e5c79cb1d0a5fb41eb1c3ebffb
1497841512364793863,cac7f9945d0965ef9d21dff8300bc14d
1497841513300062208,f3a6dc077a7c9b5505ebf42ba646726e
1497841947251294210,0daa9816f16fa9b08326e390c2368316
1497841948333277187,07f012aa5fd54894a901bf07f0c997e0
1497841951726440448,d18a25bd7fcfc41f6fe0f60071a36af8
1497841953261912064,f1eeec90f87d0d135c22a55f95e2325c
1497841955132387329,696e226316ead670598ced20bc20f4c1
1497841955757244416,d960711ecea17cbb126db3dc0fec7d67
1497841959364222978,c7d226f43c655a8293dbb82d23f961f8
1497841963743260679,a88684fc69dfa93a292eb6874a986a8c
1497841964556898310,6b5a78936a7f81b5c50cb3bad23fe204
1497841965957795848,eac4ec8eb243fc59adf5592d25cb2b81
1497841966662492160,666261dffe2a294b67ab1b0669761648
1497841967539097600,0299badcf4b64665556e790addc4cae1
1497841970063892481,017b024e8c7535c20cdf0f5f10d41cb1
1497841973595672583,de8b4c411cb684e11ab20991c281d2c5
1497841973763330055,74e08bffe1c5f953a00beba7bf2257f9
1497841975298609154,9a732381b11863bc3a1c6926f9ea9ebf
1497841979031539713,a01fdd92088126dfe43aca88304a0fae
1497841981610938368,019c25a80a9ce1ab2ed65335271c01f1
1497841982567161857,bef3939cab6a824f8344d0eb89db5f94
1497841985490665472,cc39b23bc734d1646ffa8b3f3311bbeb
1497841987264856064,25133cbe5bc9b4d806f47ccce98ed119
1497841987910651904,7e38503744f9f80b12e84979c635288c
1497841988032368644,bc5eca67a3e0d5c427533c19e7dfc2be
1497841989181530119,d871ea2cb83d1584a29506122b53b764
1497841990754467840,ca7388325f650bcdca99b293d4ce817a
1497841991152930820,42b40def96fdbd7e5961aa74ae5f5232
1497841994487320577,fb423adee8662b4db939fb6ec4fe25bb
1497841994764226562,8ea49451dea8ee9de2dd0ae43e4737b0
1497841995859046404,23257b7210bdafe164ea7c22491fa111
1497841998099001346,b8579cb9e10e391e50e8f4be8d8d2c0a
1497841999847821314,4fdad32badd061f8a31dad716b0da1d9
1497842727521816578,843290393f9b7d03bb0dff23241bc1b3
1497842728100679682,8e03c153e0eec8b8af15151a2cd80b09
1497842729081921539,9f71596bdc0c8f83143f4ab715cb18d6
1497842733213442050,7bd2331407153fe17f45483a5b93c9be
1497842735931432969,4feceb05cf0b855236cb3b39f5182504
1497842736027750403,3be4972c566a8d3a67cf70fb664c6f4e
1497842736434941954,bdc366a40e41b64b120bba876ed83fd5
1497842736581468163,16dad791a9d7db105af5ea33a9f88cb0
1497842740842967046,277b7fcc2a5714143cf90527cbac79c3
1497842742990229504,360a26508b3e15f3e9df90362bc132be
1497842744856829955,922558ddfe87ad740e550ddfa098ae36
1497842748837142530,13f300d7e4b6b885a8d99a9a0d47ab55
1497842751391424513,091b912a75d1fb68e75bcf8382edfd85
1497842756730953728,73fb70f7a40966279ce06331adbb5e8a
1497842757557108737,ecb074b706145e28ee6097647b07a4f7
1497842758228271104,06fa1efeb77ceba611d8807568c313c7
1497842758584786944,bfa3d5d9e0e8d8a2f98e8bc0259c4eb5
1497842761315323905,c8e199f4bb6b384f759bdf322c16130c
1497842762087116800,8043e158ccb51522488122e6c085e731
1497842763173437440,23abd1120b65adeebd3b07a208166eaa
1497842763676762113,48190753d2b199167574b4f513a64a70
1497842765832486921,2b8b4d1ce428462389617d094190b820
1497842765903929345,1126a606271d29227043cbce0a6219cf
1497842766944124930,e0f2398e5f1feea3bf24c96dd576fcc3
1497843519246974976,a4cafeb5b392facab2076e5fd4c67316
1497843521243525122,d693b9b69aa67cff52ca9bb101b9f4d1
1497843524729204743,42d15b66764dc06bcb07b4586154a2b3
1497843525525856263,9fa377e48c6560b5a6bd949c37260946
1497843525949575170,7cf428e35be2242dfdbbef62422d207b
1497843526213660672,e1ee0f292b08545ab1cc60ccc57ebb55
1497843527522344960,10310b3c7a9aae29cec8b1df6246e636
1497843530626220033,131f276353bd1c51340380fae711b6a9
1497843533872463872,70c2eede516fcc572e9d3f13c91416c1
1497843540059164673,db6d319d5c98d9d1e54ef9222ec525e6
1497843541481263105,81d0aff06acf2af482e945c032f372d4
1497843542718304256,3b21dca0172fd7b88cf8156594a574fa
1497843545272557569,058943cad023f785d8ec0dc310043097
1497843546434400258,228303c81f4e1c383cb8cce6e7e67ee5
1497843546719764482,07f35c09b7167ed1dfd940b388e6e894
1497843550058287104,c501b8ee191f6e32d69d22e33807f489
1497843550393749509,c1b98483bc553a178df8154918a64291
1497843552004366336,1e426c3cc13faa183a63fc92cc6ba85a
1497843553438998531,65c50ece413ae4e6ded411b2cf46ea54
1497843555070533634,3c22fc334bcf2b0183c1b7bfe2e2edf3
1497843555313897472,278406cca99d5b230f70fcb3709779e9
1497843555397554176,93a7c280e8fe08f9d9701012bbff71a0
1497843556555370499,5e3ed2bee056ba59b69dbf5ae387e662
1497843558484791297,48a53639f694e2157f2111dfacfbca5f
1497843559214436352,1f6670c33d904d50261ff97446105c1c
1497843559449661440,b1e9bdc17f12d2c9e659097e257624b2
1497844333378166789,7843e3d8c1695e00ecfe68c5da06514d
1497844333902536705,7cd856031152cc0357a461263464b659
1497844334435074050,8f497cb7586331507e1a576319022a2f
1497844335370330113,a289d75ac08d709785911f8d61676b98
1497844337228812293,de3a00d6c36e04fb72c5489f289d4572
1497844340252626948,c5729ddbbb755c10d1c913234001fe21
1497844340953165827,278e21ad310c5281241f1009830fd23a
1497844343087980548,893bf96ef5f3c46e29198cf2662ba22d
1497844346401533952,68ef755fbcbc67ccfb18aee437a8bd7a
1497844347957653506,b71a41097ef1ad1526647cb1c3afc455
1497844348817391625,4a6e823fc903ab5881351f106b50889d
1497844352994971648,d8482ae8e81836d3b42b2050ca3995b0
1497844358334205958,98585fb4dfbfcb0d8bc873feb6e900a9
1497844358510436354,4364c6290aff8385884dcea19ec7f40c
1497844359051739140,f4c93d08419a2497d17ec319ab51ed15
1497844359424786434,3bbfd60572f7d2392290e613bc65a873
1497844362537062400,fe574fb5a57b7dbc03d22e1f5d6db938
1497844363250085890,4f595e0286b5d19cf5d37e0651fc7e09
1497844365221322753,553cfdb8493c1bc1031a1c01d867c7be
1497844365603090433,db284ca87e955d8d8bd175fd093d73c0
1497844367289159682,104190d8245bd0adc3da0cf434b4ceae
1497844367624650752,b7fa8856824c05b810f4812758ab734d
1497845269597237251,ad40d12065c9d111208b82774aa423d8
1497845270327209987,cf8edc0db6e28c34d01333d93313ade8
1497845271161618433,51e8a6ed528b0f69bbd8a8ac0f3e45a5
1497845271652356100,52604f5970688f136480959747fd281a
1497845273539792896,3367405c94c0b81ca1411a57cf3db014
1497845275309793282,31686d56f8d0fb97bc24b889852f4c58
1497845277096656898,944b6be07f2272132cb711449e6901de
1497845278963027971,ca0e6d6e1c4889b5b737cb0241798f89
1497845279957127169,b815399d03c3b484f675b7bfd455c8ac
1497845281681022976,f694b9d90412cb92cb14f673d637618d
1497845282523865092,aea15dd873890372233ef12a192db2cf
1497845287158788103,f9f34c6f11d2ea12b44b4d59575536e3
1497845287628517381,f60ebe48d84def472c5efff59fb7da8f
1497845289666977795,371e6b33d3688077b23bc472a57a8313
1497845292518891522,5be7f6505a280530d82ff1ba7f361006
1497845294221996032,7cdba784fdf8876b651f3ae0af7d918b
1497845294817427456,8fb5eb7c5f9579edec7ea8df0ddc943f
1497845296897957889,ed316c9d845b8827d306804895528461
1497845305295147008,ee973f36d5bd27adb3d1604e5832558c
1497845307694006273,d6c5462b56b1b5db63ebdf1001eb35bc
1497845307786285057,e6e72d4913cfd67814af96461c8466a3
1497845308390318081,1d4b5f7ce49610f01343656ff4f1006b
1497849193502998530,81746d1ec09747e107d6c377a9d74d59
1497849194693943306,bdb007c5a9b22b64e130afd3c5dde3c8
1497849195746803713,c1938ff9adbc0a60dea53bac76e5815c
1497849197160247298,1fab92de986761fa37469117efeaddf6
1497849197189636098,684bda013e88626d87b4869013e865ec
1497849197248327680,fe3728c649554d27e967a70e807469cc
1497849198640877572,e9c1897a9e3c4b5052ebe1b6c57359a4
1497849199844818946,7e6a326be5bd9814d66ba7a8d4334de3
1497849200221908993,79f71d962aace14d9723c601b75413a0
1497849201358606339,ce6f09044867140103d65ee4276eebe7
1497849202629566469,308f8956c3654c32cfd131a8d1aab69d
1497849737537409027,d2b35f547b416674682de063c29f8e2a
1497849737768484865,595c1b12def0202ed5d9fa024c197a9f
1497849738858835969,8b98b972aafc0263bda576563aff4f26
1497849740029054978,b44ce164ba93a3a99177d3914866c775
1497849741601873923,9f474d92399e37e5bd45e657bab1f69a
1497849741908279301,e630149f550b274560c871f0ab908136
1497849742549729280,4b0dcad4690f1684baae1aa1058f6c20
1497849743275397122,df7048d9be8596683bd32e2e4b2c03c6
1497849746341437442,5e42a403182c45b704e917ffa4eefa61
1497849748253855746,b00c837518462974b645e7c31d8f90d4
1497849749013241857,0893b28e5171b40b6f802fed60aae57c
1497849751353630721,c9f45fc685b4194c1c2e77d33d3c383d
1497849753157058562,f64ba57008cfb25688939ab47e6f4dd5
1497849753257881602,f0ac1a5d2b34d1b0a6e90374d4dfd0c1
1497849753811492865,a825511fd1c891d6abab909d48146b9a
1497849754494988288,0abf073ea03b39623c6f2304395fe807
1497849755937820672,1459b5dc9e2ba4c2d05f7b0a0c542279
1497849756730679300,9759dea79b34d4ceb84f1371817d10b5
1497849756982390785,df8bf6f648eb8f80f0eed19bc91f4964
1497849757238104066,f1f9a32261917b1c8a2231e2d862268a
1497849759784226819,df8ac654bb22cc62e1904b542351fa32
1497849759989649409,975f8cea2bd7fd908a952db3a1a75661
1497849761537294342,cd516e97cffe614fde0fd07effd72eba
1497849763903025153,ba810567ff54ed1078f13a6933a0b944
1497849765853372416,239113a53f1c7acebfc6f22d1c88ecdb
1497849766717247495,8473dfbfad17cc5d11e57db73f491340
1497849767111852035,99ac8dc47c74d04925648ddcd3ba7b83
1497849767325540352,e0a95caf70c3e62299acc436a8a9cdcb
1497849767749206024,d253e43532dd568f37ca8b9445280c73
1497849767774326784,d8cd9eeaf3093ee077eddddc8602a752
1497849768789561344,3f6c722b3f34b374c3e3e2a01d714367
1497849769011683332,c1216c3b29e563702cbddb3a03bcfa70
1497849771381432320,09f6a7e9d3c62ef1beccb56c8cd8db86
1497850594962419713,cdd48a2dc93ab913a1896961c6e52beb
1497850597499981824,855af7ee315e02394240867faa3d2106
1497850599202717697,11dda043b763e0c6ebf80796e5951328
1497850600293289987,66ceffc046c951952a0c4599ab388ee9
1497850600486313985,7ae3554bf5159b5ceeb2b606e29e13ed
1497850601354506245,df960a01607320b037c3718f718db000
1497850604273926149,64a503d394f30ae218fdf3fd5236f786
1497850606165405696,5a579606a6165efc97b0f24c6d45771d
1497850607377420289,33d830631f3d5ea0166a76afd35cfef6
1497850607759200258,3ee575833ea9f043b5ba5ef0d317cfb3
1497850608384024577,1b9f9992fccf9bb579c87fafddf738fa
1497850609352933377,898604163a86d835ebaa6550127157f6
1497850609474674690,734f7560caa7ed2dee21e1980208eb58
1497850612385566724,757cead99b9d80be7be703c15b3503f1
1497850614218432512,5db95bcf08919321fd6f2acbf8f1a00f
1497850616391127044,dc0170c0aacaa74fbd5e7c0c63eb5a0a
1497850619142742020,7c12d7dff1b71a847384f78913ebd581
1497850619700207619,1cd847fd892b532525a91a2020d13a2b
1497850621118099457,1cd39b60bd76ebcea238a3523c683e49
1497850621952733193,f9eabdee6482b722f3172fda7fb084b0
1497850622602711041,f38e91fcd7d566799ce88dd16a6ed0b1
1497850622623817735,b3dc08b0371e5f4c769971a00a1f93cd
1497850623311720451,c097bb9806ebaa496e4b31de1b7e2dc1
1497850623940710402,7e9a754a146ccfd4ae608ce2cfb33728
1497850624939077632,f9adb7e5721c0588c34082c7face4840
1497850627476672512,481201a2ab316b0040999c0b9babf679
1497850630240710659,48e9d827bc89e0afda0b7e920b488824
1497850631398252544,cf9c3bf79bb18d0661ccf3f07357d9c0
1497850633558315013,af65c027f5fe77086a27534d0f49b9a0
1497850634464206848,554b5cf52de4a1efb49d0e6910f19b88
1497850636905373701,e02858059154936b043947cab50da047
1497850641875623941,568a9e3d7855bb04b3b8496925882c84
1497851596952289283,8410bcf7859ed01cd46ec37294c9370f
1497851598109765634,247234429ece204b10d7d562ec6dc131
1497851598231728130,1e6528422efee7941eea6d78060e5c2d
1497851600668442626,6262915bdaa406275901e3b799ef344e
1497851601062612993,50aba1b061341881be8973ca2c7a8848
1497851602811879425,c73a5468b5bb37ac9e75972457793f18
1497851603403091971,fa93d37da9650386d8662a1bd0a8d8cf
1497851603961155587,dbc40604dcce9ba374480b9db406a696
1497851604183232512,dceceba686a83ff9c372defa325763a7
1497851608880738307,6505dba7c7a3f651b564b59fc650e3f6
1497851611191947264,fc6770f184a6ca08e187f934b505bf2a
1497829696406446082,7f56b03895be3c53867680d12c932490
1497830398872727559,18493460a49e9a23c196171380dbb97e
1497834338184011776,9668741511eed20e9f0435a035482947
1497835016512229376,08ca7ce558c31217f0a2f414f9eb526b
1497835743854563332,fe0b310a768ecf997c5a0428a28d1d5a
1497836472853942273,ade4de809a8600af18f8dea857b6bc7b
1497837377330372610,2f70b4955eb129e52333fc604f1663fd
1497838215948079106,84460c88e7055d793da7319aea25400b
1497841974447341571,2c5caa84ee136186f772c30276e9eee5
1497842737894379522,37eabeefdfc61c173a2be16f92d43f42
1497843541199962113,4fa78b8af354a4369190990279d49e21
1497844340902690817,cbed6d18e34d5fb128443c8b984a8b45
1497845276601688066,7a7fa807050a1785119e28d31bf56ed4
1497849191435014146,9705c1d86abecc161e541e4348afae90
1497849756458098692,beb1cfa114014c9bcb6ea808e3e1c94e
1497850616667725824,51f573c1bffb018e949d7b7479d7c32b
1497851611191947267,8f9238da305aa3d9501888d22df7bd01
1497852409569239040,af25829f88d256c42198f70c9ac8b5d7
1497852427856273420,4c36b51bea7714940b8164be84aa359b
1497853251370176516,543464e4a3fd61abe919fcd6a6d09093
1497856776452124672,d340219876e48e54bf277aa78ff2297d
1497857320688226306,95be10e95188dab5a4a0caaed3ec6e20
1497857350169886723,61284cdd09aec3eb00b7fecd0858bb04
1497858096424697858,5f7529a6a3c27abfd44540398a2a4fac
1497858113139007491,01610726c728324a4cea945601b73599
1497858875994918914,13575c8adfeba1fcce976ad916d71ebc
1497858897293369345,38c878400befec26b5f4a2d67016d4fb
1497859609952157699,a5e6d664a040ef7a44a568a4b96b6a4a
1497859637323968514,367878c3785cc437db12c3532508dcf5
1497851611884015616,3356a2993e4ae80c5a91a8da2585ef85
1497851614232825857,2b8d09a9b787f9c11f6d5a34cb478021
1497851615449079808,e28053e1b7f84effe149f5e2d7ba6849
1497851616619155456,6d41ad7a69e163ae901c1d77e9510e19
1497851621682073601,4bc7b63f3733a1da1032dc1ec997099e
1497851622990524418,7811e94e8741173827f806417025dba2
1497851623514779649,24b5a014ec97a788169280dbf7c653f8
1497851623833419777,ec69c0d9539969a9648e35ba5517aaa4
1497851625490325505,3194c3568a7c71fd162a96449dde9891
1497851626412937218,db33cdfe7df6deffe718ce20f0232ca4
1497851627000279040,e08b29f6c5d7f71f60d4815732b069fa
1497851627012722690,228d2e9da0bb741f6c74c2b962c1c163
1497851637842460678,a6d82849807e042ce426f989a400ed04
1497851640870809603,4052e21ffa79bb6f92f08332a6e56a70
1497851643656032259,1714741fb7382b563d0b80247b097e76
1497851646411485193,49109ec5e4ea6fca82ee77470a0c9e6f
1497852405525929990,4879dc26eb79151af058c83ba35b06c7
1497852405857529857,b4ebffdcd05e2533d3eb42dbd9941d85
1497852406142537728,496786fc908ec6c10e582a7c44a12b68
1497852406226632711,6d07c112492f77fa0a5531d7e3964438
1497852407174205442,0c19e115ad8590f5e13fc5e2ba8fccdd
1497852409145708545,dfb78721ea4140be2ec5a5b8ee326315
1497852409229594627,c79e89e2e5edebf9c051b494ad48e793
1497852428171022336,ffab46962eb39ff3196f07f61f89d1ac
1497852430310010880,0dae26f242779813c07cd5c77c323afe
1497852430893355013,c3a7b2b1e13249fe659fd6ebf37ca53d
1497852431027384322,fc47003d4a69bdd861924a2fb89abee0
1497852433086701568,e35466d50725e730c46a89950fa97467
